From Tx #;Long;Lat;Callsign;Address;Rad. Power (W);Height (m);Azimuth (deg);Antenna;To Rx #;Long;Lat;Callsign;Address;Height (m);Azimuth (deg);Antenna;FSR dBuV/m;Pr dBm; ToA us;cx #;Frequency MHz;Polar;Distance m;Azimuth Tx->Rx (deg);Tilt Tx->Rx (deg);Azimuth Rx->Tx (deg);Tilt Rx->Tx (deg);Ant_Tx_atten (dB);Ant_Rx_atten (dB);Path loss (dB);Path;Resolution (m)
17;128.608835;37.619581;NODE06;RE;1.000000;30.00;0.00;;13;128.721872;37.754741;NODE02;RE;30.00;0.00;;40.3;-100.05;60.06;1;1429.5;V;18005.81;33.81;-0.27;213.81;0.27;0.0;0.0;130.0;NLOS;20.00
17;128.608835;37.619581;NODE06;RE;1.000000;30.00;0.00;;14;128.608608;37.619580;NODE03;RE;30.00;0.00;;108.8;-31.56;0.07;1;1429.5;V;20.02;270.00;2.86;90.00;-2.86;0.0;0.0;61.6;LOS;20.00
18;129.122347;37.598533;NODE07;RE;1.000000;30.00;0.00;;5;128.975998;37.625668;MU04;MU;30.00;0.00;;1.3;-139.04;44.24;1;1429.5;V;13263.93;283.07;0.32;103.07;-0.32;0.0;0.0;169.0;NLOS;20.00
18;129.122347;37.598533;NODE07;RE;1.000000;30.00;0.00;;11;129.075653;37.516666;MU10;MU;30.00;0.00;;40.2;-100.15;33.28;1;1429.5;V;9977.39;204.41;2.05;24.41;-2.05;0.0;0.0;130.1;NLOS;20.00
18;129.122347;37.598533;NODE07;RE;1.000000;30.00;0.00;;16;128.940600;37.647615;NODE05;RE;30.00;0.00;;41.2;-99.12;56.54;1;1429.5;V;16948.92;288.73;2.11;108.73;-2.11;0.0;0.0;129.1;NLOS;20.00
18;129.122347;37.598533;NODE07;RE;1.000000;30.00;0.00;;19;129.148578;37.687195;NODE08;RE;30.00;0.00;;48.4;-91.89;33.71;1;1429.5;V;10105.23;13.16;-0.03;193.16;0.03;0.0;0.0;121.9;SP;20.00
19;129.148578;37.687195;NODE08;RE;1.000000;30.00;0.00;;5;128.975998;37.625668;MU04;MU;30.00;0.00;;-13.4;-153.71;55.66;1;1429.5;V;16686.48;245.80;0.23;65.80;-0.23;0.0;0.0;183.7;NLOS;20.00
19;129.148578;37.687195;NODE08;RE;1.000000;30.00;0.00;;6;129.018021;37.833336;MU05;MU;30.00;0.00;;37.1;-103.21;66.31;1;1429.5;V;19878.40;324.58;-0.07;144.58;0.07;0.0;0.0;133.2;SP;20.00
19;129.148578;37.687195;NODE08;RE;1.000000;30.00;0.00;;11;129.075653;37.516666;MU10;MU;30.00;0.00;;40.7;-99.62;66.65;1;1429.5;V;19982.44;198.74;0.97;18.74;-0.97;0.0;0.0;129.6;NLOS;20.00
19;129.148578;37.687195;NODE08;RE;1.000000;30.00;0.00;;16;128.940600;37.647615;NODE05;RE;30.00;0.00;;18.8;-121.54;62.95;1;1429.5;V;18870.65;256.51;1.89;76.51;-1.89;0.0;0.0;151.5;NLOS;20.00
19;129.148578;37.687195;NODE08;RE;1.000000;30.00;0.00;;18;129.122347;37.598533;NODE07;RE;30.00;0.00;;48.4;-91.89;33.71;1;1429.5;V;10105.23;193.16;-0.03;13.16;0.03;0.0;0.0;121.9;SP;20.00
