From Tx #;Long;Lat;Callsign;Address;Rad. Power (W);Height (m);Azimuth (deg);Antenna;To Rx #;Long;Lat;Callsign;Address;Height (m);Azimuth (deg);Antenna;FSR dBuV/m;Pr dBm; ToA us;cx #;Frequency MHz;Polar;Distance m;Azimuth Tx->Rx (deg);Tilt Tx->Rx (deg);Azimuth Rx->Tx (deg);Tilt Rx->Tx (deg);Ant_Tx_atten (dB);Ant_Rx_atten (dB);Path loss (dB);Path;Resolution (m)
9;128.555313;37.702134;MU08;MU;1.000000;30.00;0.00;;12;128.589874;37.605636;MU11;MU;30.00;0.00;;13.0;-127.34;37.13;1;1429.5;V;11131.90;164.37;-0.15;344.37;0.15;0.0;0.0;157.3;NLOS;20.00
9;128.555313;37.702134;MU08;MU;1.000000;30.00;0.00;;13;128.599914;37.593409;MU12;MU;30.00;0.00;;52.7;-87.59;42.34;1;1429.5;V;12691.92;162.19;1.46;342.19;-1.46;0.0;0.0;117.6;LOS;20.00
9;128.555313;37.702134;MU08;MU;1.000000;30.00;0.00;;14;128.524039;37.731755;NODE01;RE;30.00;0.00;;37.8;-102.48;14.42;1;1429.5;V;4322.72;320.30;7.14;140.30;-7.14;0.0;0.0;132.5;NLOS;20.00
9;128.555313;37.702134;MU08;MU;1.000000;30.00;0.00;;15;128.524266;37.731756;NODE02;RE;30.00;0.00;;41.2;-99.10;14.38;1;1429.5;V;4310.57;320.50;7.21;140.50;-7.21;0.0;0.0;129.1;NLOS;20.00
10;128.521622;37.718586;MU09;MU;1.000000;30.00;0.00;;1;128.574875;37.651914;CC;CC;30.00;0.00;;55.9;-84.40;29.31;1;1429.5;V;8787.28;147.87;-4.35;327.87;4.35;0.0;0.0;114.4;LOS;20.00
10;128.521622;37.718586;MU09;MU;1.000000;30.00;0.00;;2;128.650085;37.716153;MU01;MU;30.00;0.00;;53.7;-86.61;37.78;1;1429.5;V;11325.63;91.62;-0.80;271.62;0.80;0.0;0.0;116.6;LOS;20.00
10;128.521622;37.718586;MU09;MU;1.000000;30.00;0.00;;3;128.679764;37.675137;MU02;MU;30.00;0.00;;51.4;-88.90;49.22;1;1429.5;V;14754.81;109.32;-1.37;289.32;1.37;0.0;0.0;118.9;LOS;20.00
10;128.521622;37.718586;MU09;MU;1.000000;30.00;0.00;;4;128.731506;37.665173;MU03;MU;30.00;0.00;;49.0;-91.30;64.82;1;1429.5;V;19433.59;107.99;-1.16;287.99;1.16;0.0;0.0;121.3;LOS;20.00
10;128.521622;37.718586;MU09;MU;1.000000;30.00;0.00;;5;128.703690;37.703319;MU04;MU;30.00;0.00;;27.1;-113.23;53.84;1;1429.5;V;16141.04;96.26;-1.39;276.26;1.39;0.0;0.0;143.2;NLOS;20.00
10;128.521622;37.718586;MU09;MU;1.000000;30.00;0.00;;6;128.487701;37.635163;MU05;MU;30.00;0.00;;25.4;-114.91;32.49;1;1429.5;V;9741.64;198.21;-3.12;18.21;3.12;0.0;0.0;144.9;NLOS;20.00
10;128.521622;37.718586;MU09;MU;1.000000;30.00;0.00;;7;128.458786;37.621331;MU06;MU;30.00;0.00;;39.5;-100.87;40.49;1;1429.5;V;12138.32;207.49;-2.12;27.49;2.12;0.0;0.0;130.9;NLOS;20.00
10;128.521622;37.718586;MU09;MU;1.000000;30.00;0.00;;8;128.460358;37.592496;MU07;MU;30.00;0.00;;51.3;-89.05;50.04;1;1429.5;V;15002.46;201.43;-1.54;21.43;1.54;0.0;0.0;119.0;LOS;20.00
10;128.521622;37.718586;MU09;MU;1.000000;30.00;0.00;;9;128.555313;37.702134;MU08;MU;30.00;0.00;;63.9;-76.44;11.72;1;1429.5;V;3512.29;121.87;-7.11;301.87;7.11;0.0;0.0;106.4;LOS;20.00
10;128.521622;37.718586;MU09;MU;1.000000;30.00;0.00;;11;128.519592;37.751747;MU10;MU;30.00;0.00;;4.6;-135.69;12.29;1;1429.5;V;3685.52;357.51;-1.91;177.51;1.91;0.0;0.0;165.7;NLOS;20.00
10;128.521622;37.718586;MU09;MU;1.000000;30.00;0.00;;12;128.589874;37.605636;MU11;MU;30.00;0.00;;12.9;-127.47;46.40;1;1429.5;V;13910.20;154.61;-1.93;334.61;1.93;0.0;0.0;157.5;NLOS;20.00
10;128.521622;37.718586;MU09;MU;1.000000;30.00;0.00;;13;128.599914;37.593409;MU12;MU;30.00;0.00;;51.0;-89.34;51.74;1;1429.5;V;15510.17;153.83;-0.43;333.83;0.43;0.0;0.0;119.3;LOS;20.00
10;128.521622;37.718586;MU09;MU;1.000000;30.00;0.00;;14;128.524039;37.731755;NODE01;RE;30.00;0.00;;46.3;-94.03;4.94;1;1429.5;V;1480.13;8.57;4.02;188.57;-4.02;0.0;0.0;124.0;NLOS;20.00
10;128.521622;37.718586;MU09;MU;1.000000;30.00;0.00;;15;128.524266;37.731756;NODE02;RE;30.00;0.00;;52.0;-88.29;4.95;1;1429.5;V;1483.52;9.33;4.17;189.33;-4.17;0.0;0.0;118.3;NLOS;20.00
11;128.519592;37.751747;MU10;MU;1.000000;30.00;0.00;;1;128.574875;37.651914;CC;CC;30.00;0.00;;-9.1;-149.40;40.41;1;1429.5;V;12113.77;156.53;-2.60;336.53;2.60;0.0;0.0;179.4;NLOS;20.00
11;128.519592;37.751747;MU10;MU;1.000000;30.00;0.00;;2;128.650085;37.716153;MU01;MU;30.00;0.00;;12.6;-127.76;40.55;1;1429.5;V;12156.97;109.21;-0.18;289.21;0.18;0.0;0.0;157.8;NLOS;20.00
11;128.519592;37.751747;MU10;MU;1.000000;30.00;0.00;;3;128.679764;37.675137;MU02;MU;30.00;0.00;;5.0;-135.29;54.97;1;1429.5;V;16479.51;121.30;-0.81;301.30;0.81;0.0;0.0;165.3;NLOS;20.00
11;128.519592;37.751747;MU10;MU;1.000000;30.00;0.00;;5;128.703690;37.703319;MU04;MU;30.00;0.00;;3.6;-136.74;57.01;1;1429.5;V;17091.16;108.56;-0.91;288.56;0.91;0.0;0.0;166.7;NLOS;20.00
11;128.519592;37.751747;MU10;MU;1.000000;30.00;0.00;;6;128.487701;37.635163;MU05;MU;30.00;0.00;;-0.7;-141.04;44.18;1;1429.5;V;13243.52;192.57;-1.78;12.57;1.78;0.0;0.0;171.0;NLOS;20.00
11;128.519592;37.751747;MU10;MU;1.000000;30.00;0.00;;7;128.458786;37.621331;MU06;MU;30.00;0.00;;0.1;-140.22;51.48;1;1429.5;V;15434.29;200.64;-1.23;20.64;1.23;0.0;0.0;170.2;NLOS;20.00
11;128.519592;37.751747;MU10;MU;1.000000;30.00;0.00;;8;128.460358;37.592496;MU07;MU;30.00;0.00;;16.0;-124.36;61.47;1;1429.5;V;18427.00;196.78;-0.89;16.78;0.89;0.0;0.0;154.4;NLOS;20.00
11;128.519592;37.751747;MU10;MU;1.000000;30.00;0.00;;9;128.555313;37.702134;MU08;MU;30.00;0.00;;-5.1;-145.45;21.18;1;1429.5;V;6348.51;150.52;-2.84;330.52;2.84;0.0;0.0;175.5;NLOS;20.00
11;128.519592;37.751747;MU10;MU;1.000000;30.00;0.00;;10;128.521622;37.718586;MU09;MU;30.00;0.00;;4.6;-135.68;12.29;1;1429.5;V;3685.47;177.51;1.88;357.51;-1.88;0.0;0.0;165.7;NLOS;20.00
11;128.519592;37.751747;MU10;MU;1.000000;30.00;0.00;;12;128.589874;37.605636;MU11;MU;30.00;0.00;;-2.7;-143.01;57.90;1;1429.5;V;17358.45;159.35;-1.16;339.35;1.16;0.0;0.0;173.0;NLOS;20.00
11;128.519592;37.751747;MU10;MU;1.000000;30.00;0.00;;13;128.599914;37.593409;MU12;MU;30.00;0.00;;9.5;-130.82;63.18;1;1429.5;V;18940.96;158.31;-0.00;338.31;0.00;0.0;0.0;160.8;NLOS;20.00
11;128.519592;37.751747;MU10;MU;1.000000;30.00;0.00;;14;128.524039;37.731755;NODE01;RE;30.00;0.00;;40.1;-100.19;7.55;1;1429.5;V;2263.57;170.29;5.72;350.29;-5.72;0.0;0.0;130.2;NLOS;20.00
11;128.519592;37.751747;MU10;MU;1.000000;30.00;0.00;;15;128.524266;37.731756;NODE02;RE;30.00;0.00;;40.4;-99.92;7.56;1;1429.5;V;2267.41;169.79;5.81;349.79;-5.81;0.0;0.0;129.9;NLOS;20.00
12;128.589874;37.605636;MU11;MU;1.000000;30.00;0.00;;1;128.574875;37.651914;CC;CC;30.00;0.00;;-2.4;-142.77;17.70;1;1429.5;V;5305.91;345.81;-2.24;165.81;2.24;0.0;0.0;172.8;NLOS;20.00
12;128.589874;37.605636;MU11;MU;1.000000;30.00;0.00;;2;128.650085;37.716153;MU01;MU;30.00;0.00;;3.5;-136.79;44.58;1;1429.5;V;13365.40;23.65;1.26;203.65;-1.26;0.0;0.0;166.8;NLOS;20.00
12;128.589874;37.605636;MU11;MU;1.000000;30.00;0.00;;3;128.679764;37.675137;MU02;MU;30.00;0.00;;-16.2;-156.49;36.90;1;1429.5;V;11061.47;46.03;0.57;226.03;-0.57;0.0;0.0;186.5;NLOS;20.00
12;128.589874;37.605636;MU11;MU;1.000000;30.00;0.00;;4;128.731506;37.665173;MU03;MU;30.00;0.00;;-12.2;-152.53;47.15;1;1429.5;V;14134.69;62.35;0.30;242.35;-0.30;0.0;0.0;182.5;NLOS;20.00
12;128.589874;37.605636;MU11;MU;1.000000;30.00;0.00;;5;128.703690;37.703319;MU04;MU;30.00;0.00;;-12.8;-153.10;49.28;1;1429.5;V;14773.31;43.03;0.26;223.03;-0.26;0.0;0.0;183.1;NLOS;20.00
12;128.589874;37.605636;MU11;MU;1.000000;30.00;0.00;;6;128.487701;37.635163;MU05;MU;30.00;0.00;;8.7;-131.62;32.00;1;1429.5;V;9593.11;290.25;-0.44;110.25;0.44;0.0;0.0;161.6;NLOS;20.00
12;128.589874;37.605636;MU11;MU;1.000000;30.00;0.00;;7;128.458786;37.621331;MU06;MU;30.00;0.00;;8.0;-132.28;39.02;1;1429.5;V;11699.30;278.85;0.04;98.85;-0.04;0.0;0.0;162.3;NLOS;20.00
12;128.589874;37.605636;MU11;MU;1.000000;30.00;0.00;;8;128.460358;37.592496;MU07;MU;30.00;0.00;;9.5;-130.84;38.44;1;1429.5;V;11525.50;263.02;0.29;83.02;-0.29;0.0;0.0;160.8;NLOS;20.00
12;128.589874;37.605636;MU11;MU;1.000000;30.00;0.00;;9;128.555313;37.702134;MU08;MU;30.00;0.00;;13.0;-127.35;37.13;1;1429.5;V;11131.87;344.37;0.08;164.37;-0.08;0.0;0.0;157.3;NLOS;20.00
12;128.589874;37.605636;MU11;MU;1.000000;30.00;0.00;;10;128.521622;37.718586;MU09;MU;30.00;0.00;;12.8;-127.48;46.40;1;1429.5;V;13909.45;334.61;1.83;154.61;-1.83;0.0;0.0;157.5;NLOS;20.00
12;128.589874;37.605636;MU11;MU;1.000000;30.00;0.00;;11;128.519592;37.751747;MU10;MU;30.00;0.00;;-2.7;-143.02;57.90;1;1429.5;V;17357.77;339.35;1.04;159.35;-1.04;0.0;0.0;173.0;NLOS;20.00
12;128.589874;37.605636;MU11;MU;1.000000;30.00;0.00;;13;128.599914;37.593409;MU12;MU;30.00;0.00;;70.4;-69.92;5.53;1;1429.5;V;1658.07;147.09;12.32;327.09;-12.32;0.0;0.0;99.9;LOS;20.00
12;128.589874;37.605636;MU11;MU;1.000000;30.00;0.00;;14;128.524039;37.731755;NODE01;RE;30.00;0.00;;7.3;-133.06;50.57;1;1429.5;V;15159.38;337.74;2.07;157.74;-2.07;0.0;0.0;163.1;NLOS;20.00
12;128.589874;37.605636;MU11;MU;1.000000;30.00;0.00;;15;128.524266;37.731756;NODE02;RE;30.00;0.00;;12.2;-128.17;50.54;1;1429.5;V;15151.96;337.81;2.08;157.81;-2.08;0.0;0.0;158.2;NLOS;20.00
13;128.599914;37.593409;MU12;MU;1.000000;30.00;0.00;;1;128.574875;37.651914;CC;CC;30.00;0.00;;26.4;-113.89;22.95;1;1429.5;V;6878.89;341.46;-4.69;161.46;4.69;0.0;0.0;143.9;NLOS;20.00
13;128.599914;37.593409;MU12;MU;1.000000;30.00;0.00;;2;128.650085;37.716153;MU01;MU;30.00;0.00;;23.9;-116.41;47.76;1;1429.5;V;14319.01;18.23;-0.24;198.23;0.24;0.0;0.0;146.4;NLOS;20.00
13;128.599914;37.593409;MU12;MU;1.000000;30.00;0.00;;3;128.679764;37.675137;MU02;MU;30.00;0.00;;14.0;-126.31;38.31;1;1429.5;V;11485.12;38.07;-1.22;218.07;1.22;0.0;0.0;156.3;NLOS;20.00
13;128.599914;37.593409;MU12;MU;1.000000;30.00;0.00;;4;128.731506;37.665173;MU03;MU;30.00;0.00;;24.9;-115.45;46.97;1;1429.5;V;14081.70;55.77;-1.14;235.77;1.14;0.0;0.0;145.4;NLOS;20.00
13;128.599914;37.593409;MU12;MU;1.000000;30.00;0.00;;5;128.703690;37.703319;MU04;MU;30.00;0.00;;22.6;-117.70;50.87;1;1429.5;V;15250.87;37.11;-1.08;217.11;1.08;0.0;0.0;147.7;NLOS;20.00
13;128.599914;37.593409;MU12;MU;1.000000;30.00;0.00;;6;128.487701;37.635163;MU05;MU;30.00;0.00;;22.5;-117.84;36.49;1;1429.5;V;10940.79;295.35;-2.25;115.35;2.25;0.0;0.0;147.8;NLOS;20.00
13;128.599914;37.593409;MU12;MU;1.000000;30.00;0.00;;7;128.458786;37.621331;MU06;MU;30.00;0.00;;21.0;-119.37;42.83;1;1429.5;V;12839.79;284.25;-1.55;104.25;1.55;0.0;0.0;149.4;NLOS;20.00
13;128.599914;37.593409;MU12;MU;1.000000;30.00;0.00;;8;128.460358;37.592496;MU07;MU;30.00;0.00;;18.9;-121.39;41.11;1;1429.5;V;12323.62;269.81;-1.38;89.81;1.38;0.0;0.0;151.4;NLOS;20.00
13;128.599914;37.593409;MU12;MU;1.000000;30.00;0.00;;9;128.555313;37.702134;MU08;MU;30.00;0.00;;52.7;-87.60;42.34;1;1429.5;V;12692.42;342.19;-1.54;162.19;1.54;0.0;0.0;117.6;LOS;20.00
13;128.599914;37.593409;MU12;MU;1.000000;30.00;0.00;;10;128.521622;37.718586;MU09;MU;30.00;0.00;;51.0;-89.34;51.74;1;1429.5;V;15509.99;333.83;0.32;153.83;-0.32;0.0;0.0;119.3;LOS;20.00
13;128.599914;37.593409;MU12;MU;1.000000;30.00;0.00;;11;128.519592;37.751747;MU10;MU;30.00;0.00;;9.5;-130.82;63.18;1;1429.5;V;18941.01;338.31;-0.12;158.31;0.12;0.0;0.0;160.8;NLOS;20.00
13;128.599914;37.593409;MU12;MU;1.000000;30.00;0.00;;12;128.589874;37.605636;MU11;MU;30.00;0.00;;70.4;-69.92;5.53;1;1429.5;V;1658.14;327.09;-12.33;147.09;12.33;0.0;0.0;99.9;LOS;20.00
13;128.599914;37.593409;MU12;MU;1.000000;30.00;0.00;;14;128.524039;37.731755;NODE01;RE;30.00;0.00;;40.2;-100.17;55.86;1;1429.5;V;16745.29;336.71;0.65;156.71;-0.65;0.0;0.0;130.2;NLOS;20.00
13;128.599914;37.593409;MU12;MU;1.000000;30.00;0.00;;15;128.524266;37.731756;NODE02;RE;30.00;0.00;;50.3;-90.00;55.83;1;1429.5;V;16737.44;336.77;0.66;156.77;-0.66;0.0;0.0;120.0;LOS;20.00
14;128.524039;37.731755;NODE01;RE;1.000000;30.00;0.00;;1;128.574875;37.651914;CC;CC;30.00;0.00;;34.4;-105.96;33.22;1;1429.5;V;9958.10;153.43;-4.45;333.43;4.45;0.0;0.0;136.0;NLOS;20.00
14;128.524039;37.731755;NODE01;RE;1.000000;30.00;0.00;;2;128.650085;37.716153;MU01;MU;30.00;0.00;;30.3;-110.00;37.51;1;1429.5;V;11244.88;99.11;-1.34;279.11;1.34;0.0;0.0;140.0;NLOS;20.00
14;128.524039;37.731755;NODE01;RE;1.000000;30.00;0.00;;3;128.679764;37.675137;MU02;MU;30.00;0.00;;30.3;-110.03;50.38;1;1429.5;V;15102.78;114.83;-1.73;294.83;1.73;0.0;0.0;140.0;NLOS;20.00
14;128.524039;37.731755;NODE01;RE;1.000000;30.00;0.00;;4;128.731506;37.665173;MU03;MU;30.00;0.00;;19.8;-120.48;65.82;1;1429.5;V;19731.35;112.22;-1.44;292.22;1.44;0.0;0.0;150.5;NLOS;20.00
14;128.524039;37.731755;NODE01;RE;1.000000;30.00;0.00;;5;128.703690;37.703319;MU04;MU;30.00;0.00;;15.6;-124.72;53.88;1;1429.5;V;16152.00;101.50;-1.76;281.50;1.76;0.0;0.0;154.7;NLOS;20.00
14;128.524039;37.731755;NODE01;RE;1.000000;30.00;0.00;;6;128.487701;37.635163;MU05;MU;30.00;0.00;;21.4;-118.93;37.37;1;1429.5;V;11203.63;196.94;-3.25;16.94;3.25;0.0;0.0;148.9;NLOS;20.00
14;128.524039;37.731755;NODE01;RE;1.000000;30.00;0.00;;7;128.458786;37.621331;MU06;MU;30.00;0.00;;25.4;-114.94;45.19;1;1429.5;V;13546.53;205.47;-2.35;25.47;2.35;0.0;0.0;144.9;NLOS;20.00
14;128.524039;37.731755;NODE01;RE;1.000000;30.00;0.00;;8;128.460358;37.592496;MU07;MU;30.00;0.00;;27.2;-113.15;54.86;1;1429.5;V;16447.66;200.29;-1.77;20.29;1.77;0.0;0.0;143.1;NLOS;20.00
14;128.524039;37.731755;NODE01;RE;1.000000;30.00;0.00;;9;128.555313;37.702134;MU08;MU;30.00;0.00;;37.8;-102.48;14.42;1;1429.5;V;4322.99;140.30;-7.16;320.30;7.16;0.0;0.0;132.5;NLOS;20.00
14;128.524039;37.731755;NODE01;RE;1.000000;30.00;0.00;;10;128.521622;37.718586;MU09;MU;30.00;0.00;;46.3;-94.03;4.94;1;1429.5;V;1480.15;188.57;-4.03;8.57;4.03;0.0;0.0;124.0;NLOS;20.00
14;128.524039;37.731755;NODE01;RE;1.000000;30.00;0.00;;11;128.519592;37.751747;MU10;MU;30.00;0.00;;40.1;-100.20;7.55;1;1429.5;V;2263.63;350.29;-5.74;170.29;5.74;0.0;0.0;130.2;NLOS;20.00
14;128.524039;37.731755;NODE01;RE;1.000000;30.00;0.00;;12;128.589874;37.605636;MU11;MU;30.00;0.00;;7.3;-133.05;50.57;1;1429.5;V;15160.37;157.74;-2.17;337.74;2.17;0.0;0.0;163.1;NLOS;20.00
14;128.524039;37.731755;NODE01;RE;1.000000;30.00;0.00;;13;128.599914;37.593409;MU12;MU;30.00;0.00;;40.1;-100.20;55.86;1;1429.5;V;16745.70;156.71;-0.76;336.71;0.76;0.0;0.0;130.2;NLOS;20.00
14;128.524039;37.731755;NODE01;RE;1.000000;30.00;0.00;;15;128.524266;37.731756;NODE02;RE;30.00;0.00;;108.6;-31.72;0.07;1;1429.5;V;20.40;90.00;11.31;270.00;-11.31;0.0;0.0;61.7;LOS;20.00
15;128.524266;37.731756;NODE02;RE;1.000000;30.00;0.00;;1;128.574875;37.651914;CC;CC;30.00;0.00;;42.6;-97.72;33.19;1;1429.5;V;9949.50;153.54;-4.47;333.54;4.47;0.0;0.0;127.7;NLOS;20.00
15;128.524266;37.731756;NODE02;RE;1.000000;30.00;0.00;;2;128.650085;37.716153;MU01;MU;30.00;0.00;;32.7;-107.62;37.44;1;1429.5;V;11225.23;99.13;-1.36;279.13;1.36;0.0;0.0;137.6;NLOS;20.00
15;128.524266;37.731756;NODE02;RE;1.000000;30.00;0.00;;3;128.679764;37.675137;MU02;MU;30.00;0.00;;33.2;-107.17;50.32;1;1429.5;V;15084.76;114.87;-1.75;294.87;1.75;0.0;0.0;137.2;NLOS;20.00
15;128.524266;37.731756;NODE02;RE;1.000000;30.00;0.00;;4;128.731506;37.665173;MU03;MU;30.00;0.00;;21.6;-118.68;65.76;1;1429.5;V;19712.94;112.24;-1.46;292.24;1.46;0.0;0.0;148.7;NLOS;20.00
15;128.524266;37.731756;NODE02;RE;1.000000;30.00;0.00;;5;128.703690;37.703319;MU04;MU;30.00;0.00;;16.8;-123.48;53.81;1;1429.5;V;16132.54;101.52;-1.78;281.52;1.78;0.0;0.0;153.5;NLOS;20.00
15;128.524266;37.731756;NODE02;RE;1.000000;30.00;0.00;;6;128.487701;37.635163;MU05;MU;30.00;0.00;;24.2;-116.17;37.39;1;1429.5;V;11209.69;197.04;-3.27;17.04;3.27;0.0;0.0;146.2;NLOS;20.00
15;128.524266;37.731756;NODE02;RE;1.000000;30.00;0.00;;7;128.458786;37.621331;MU06;MU;30.00;0.00;;28.3;-111.98;45.22;1;1429.5;V;13555.30;205.54;-2.36;25.54;2.36;0.0;0.0;142.0;NLOS;20.00
15;128.524266;37.731756;NODE02;RE;1.000000;30.00;0.00;;8;128.460358;37.592496;MU07;MU;30.00;0.00;;31.3;-109.04;54.89;1;1429.5;V;16454.72;200.35;-1.79;20.35;1.79;0.0;0.0;139.0;NLOS;20.00
15;128.524266;37.731756;NODE02;RE;1.000000;30.00;0.00;;9;128.555313;37.702134;MU08;MU;30.00;0.00;;41.2;-99.11;14.38;1;1429.5;V;4310.84;140.50;-7.24;320.50;7.24;0.0;0.0;129.1;NLOS;20.00
15;128.524266;37.731756;NODE02;RE;1.000000;30.00;0.00;;10;128.521622;37.718586;MU09;MU;30.00;0.00;;52.0;-88.29;4.95;1;1429.5;V;1483.54;189.33;-4.18;9.33;4.18;0.0;0.0;118.3;NLOS;20.00
15;128.524266;37.731756;NODE02;RE;1.000000;30.00;0.00;;11;128.519592;37.751747;MU10;MU;30.00;0.00;;40.4;-99.92;7.56;1;1429.5;V;2267.47;349.79;-5.83;169.79;5.83;0.0;0.0;129.9;NLOS;20.00
15;128.524266;37.731756;NODE02;RE;1.000000;30.00;0.00;;12;128.589874;37.605636;MU11;MU;30.00;0.00;;12.2;-128.17;50.54;1;1429.5;V;15152.96;157.81;-2.18;337.81;2.18;0.0;0.0;158.2;NLOS;20.00
15;128.524266;37.731756;NODE02;RE;1.000000;30.00;0.00;;13;128.599914;37.593409;MU12;MU;30.00;0.00;;50.3;-90.00;55.83;1;1429.5;V;16737.85;156.77;-0.78;336.77;0.78;0.0;0.0;120.0;LOS;20.00
15;128.524266;37.731756;NODE02;RE;1.000000;30.00;0.00;;14;128.524039;37.731755;NODE01;RE;30.00;0.00;;108.6;-31.72;0.07;1;1429.5;V;20.40;270.00;-11.31;90.00;11.31;0.0;0.0;61.7;LOS;20.00
