From Tx #;Long;Lat;Callsign;Address;NetID;Rad. Power (W);Height (m);Azimuth (deg);Antenna;To Rx #;Long;Lat;Callsign;Address;NetID;Height (m);Azimuth (deg);Antenna;FSR dBuV/m;Pr dBm; ToA us;cx #;Frequency MHz;Polar;Distance m;Azimuth Tx->Rx (deg);Tilt Tx->Rx (deg);Azimuth Rx->Tx (deg);Tilt Rx->Tx (deg);Ant_Tx_atten (dB);Ant_Rx_atten (dB);Path loss (dB);Path;Resolution (m)
2;127.053312;38.052880;MLR2;중형부대;;4.466836;5.00;0.00;nan;22;127.288800;38.102019;SLR5;소형부대;;5.00;0.00;nan;-12.5;-137.19;71.31;1;2000;V;21379.67;75.09;0.18;255.09;-0.32;-0.0;0.0;192.2;NLOS;20.00
2;127.053312;38.052880;MLR2;중형부대;;4.466836;5.00;0.00;nan;23;127.320762;38.110947;SLR6;소형부대;;5.00;0.00;nan;-3.0;-127.78;81.20;1;2000;V;24344.31;74.51;0.37;254.51;-0.53;-0.0;0.0;182.8;NLOS;20.00
2;127.053312;38.052880;MLR2;중형부대;;4.466836;5.00;0.00;nan;24;127.301571;38.102349;SLR7;소형부대;;5.00;0.00;nan;-13.6;-138.30;74.96;1;2000;V;22473.80;75.73;0.28;255.73;-0.43;-0.0;0.0;193.3;NLOS;20.00
2;127.053312;38.052880;MLR2;중형부대;;4.466836;5.00;0.00;nan;25;127.283584;38.109419;SLR8;소형부대;;5.00;0.00;nan;-5.1;-129.80;70.60;1;2000;V;21165.62;72.63;0.08;252.63;-0.22;-0.0;0.0;184.8;NLOS;20.00
2;127.053312;38.052880;MLR2;중형부대;;4.466836;5.00;0.00;nan;26;127.288994;38.093191;SLR9;소형부대;;5.00;0.00;nan;-1.2;-125.90;70.61;1;2000;V;21169.65;77.67;0.67;257.67;-0.81;-0.0;0.0;180.9;NLOS;20.00
3;127.054479;38.091281;MLR3;중형부대;;4.466836;5.00;0.00;nan;1;126.916831;38.007421;MLR1;중형부대;;5.00;0.00;nan;21.4;-115.37;50.90;1;2000;V;15259.54;232.35;-0.96;52.35;0.85;-0.0;0.0;158.4;NLOS;20.00
3;127.054479;38.091281;MLR3;중형부대;;4.466836;5.00;0.00;nan;2;127.053312;38.052880;MLR2;중형부대;;5.00;0.00;nan;36.0;-100.72;14.30;1;2000;V;4286.27;181.34;-2.80;1.34;2.77;-0.0;0.0;143.7;NLOS;20.00
3;127.054479;38.091281;MLR3;중형부대;;4.466836;5.00;0.00;nan;4;126.976398;38.031865;MLR4;중형부대;;5.00;0.00;nan;34.9;-101.81;31.71;1;2000;V;9507.47;226.02;-1.30;46.02;1.23;-0.0;0.0;144.8;NLOS;20.00
3;127.054479;38.091281;MLR3;중형부대;;4.466836;5.00;0.00;nan;5;126.932201;37.960102;MLR5;중형부대;;5.00;0.00;nan;34.5;-102.23;60.31;1;2000;V;18081.27;216.36;-0.45;36.36;0.33;-0.0;0.0;145.2;NLOS;20.00
3;127.054479;38.091281;MLR3;중형부대;;4.466836;5.00;0.00;nan;6;127.273121;38.116651;MLR6;중형부대;;5.00;0.00;nan;-15.0;-151.73;64.68;1;2000;V;19389.84;81.58;-0.49;261.58;0.36;-0.0;0.0;194.7;NLOS;20.00
