From Tx #;Long;Lat;Callsign;Address;Rad. Power (W);Height (m);Azimuth (deg);Antenna;To Rx #;Long;Lat;Callsign;Address;Height (m);Azimuth (deg);Antenna;FSR dBuV/m;Pr dBm; ToA us;cx #;Frequency MHz;Polar;Distance m;Azimuth Tx->Rx (deg);Tilt Tx->Rx (deg);Azimuth Rx->Tx (deg);Tilt Rx->Tx (deg);Ant_Tx_atten (dB);Ant_Rx_atten (dB);Path loss (dB);Path;Resolution (m)
15;127.975617;37.619117;c895786;MU;89.125094;30.00;0.00;;6;128.110489;37.762120;c409802;MU;30.00;0.00;;30.4;-90.44;66.14;1;1429.5;V;19829.09;37.46;-0.12;217.46;0.12;0.0;0.0;159.4;NLOS;20.00
15;127.975617;37.619117;c895786;MU;89.125094;30.00;0.00;;16;127.897240;37.452113;c922323;MU;30.00;0.00;;2.3;-118.50;66.03;1;1429.5;V;19794.70;201.15;-0.81;21.15;0.81;0.0;0.0;187.5;NLOS;20.00
15;127.975617;37.619117;c895786;MU;89.125094;30.00;0.00;;19;128.140625;37.571655;CC;CC;30.00;0.00;;27.3;-93.51;51.70;1;1429.5;V;15499.51;110.47;-0.62;290.47;0.62;0.0;0.0;162.5;NLOS;20.00
16;127.897240;37.452113;c922323;MU;89.125094;30.00;0.00;;15;127.975617;37.619117;c895786;MU;30.00;0.00;;2.3;-118.50;66.03;1;1429.5;V;19794.10;21.15;0.68;201.15;-0.68;0.0;0.0;187.5;NLOS;20.00
16;127.897240;37.452113;c922323;MU;89.125094;30.00;0.00;;18;127.744110;37.461646;c975403;MU;30.00;0.00;;4.5;-116.33;45.28;1;1429.5;V;13575.57;275.16;0.55;95.16;-0.55;0.0;0.0;185.3;NLOS;20.00
18;127.744110;37.461646;c975403;MU;89.125094;30.00;0.00;;16;127.897240;37.452113;c922323;MU;30.00;0.00;;4.5;-116.33;45.28;1;1429.5;V;13575.79;95.16;-0.65;275.16;0.65;0.0;0.0;185.3;NLOS;20.00
19;128.140625;37.571655;CC;CC;89.125094;30.00;0.00;;3;128.154968;37.410999;c248085;MU;30.00;0.00;;9.0;-111.83;59.62;1;1429.5;V;17874.33;176.47;0.40;356.47;-0.40;0.0;0.0;180.8;NLOS;20.00
19;128.140625;37.571655;CC;CC;89.125094;30.00;0.00;;15;127.975617;37.619117;c895786;MU;30.00;0.00;;27.3;-93.51;51.70;1;1429.5;V;15499.23;290.47;0.51;110.47;-0.51;0.0;0.0;162.5;NLOS;20.00
20;128.407993;37.338963;NODE01;RE;89.125094;30.00;0.00;;5;128.477676;37.174489;c294984;MU;30.00;0.00;;18.1;-102.72;64.30;1;1429.5;V;19276.35;161.60;-2.00;341.60;2.00;0.0;0.0;171.7;NLOS;20.00
20;128.407993;37.338963;NODE01;RE;89.125094;30.00;0.00;;7;128.373840;37.498840;c534973;MU;30.00;0.00;;25.6;-95.23;60.03;1;1429.5;V;17996.47;350.73;-0.68;170.73;0.68;0.0;0.0;164.2;NLOS;20.00
20;128.407993;37.338963;NODE01;RE;89.125094;30.00;0.00;;11;128.220688;37.238491;c675908;MU;30.00;0.00;;53.0;-67.84;66.69;1;1429.5;V;19994.23;236.55;-0.94;56.55;0.94;0.0;0.0;136.8;NLOS;20.00
