From Tx #;Long;Lat;Callsign;Address;NetID;Rad. Power (W);Height (m);Azimuth (deg);Antenna;To Rx #;Long;Lat;Callsign;Address;NetID;Height (m);Azimuth (deg);Antenna;FSR dBuV/m;Pr dBm; ToA us;cx #;Frequency MHz;Polar;Distance m;Azimuth Tx->Rx (deg);Tilt Tx->Rx (deg);Azimuth Rx->Tx (deg);Tilt Rx->Tx (deg);Ant_Tx_atten (dB);Ant_Rx_atten (dB);Path loss (dB);Path;Resolution (m)
14;128.508987;37.673828;NODE01;New;RE#;1.000000;30.00;0.00;;17;128.567421;37.687397;NODE04;New;RE#;30.00;0.00;;60.2;-80.14;17.95;1;1429.5;V;5381.11;74.00;-3.99;254.00;3.99;0.0;0.0;110.1;LOS;20.00
15;128.567874;37.687579;NODE02;New;RE#;1.000000;30.00;0.00;;1;128.574875;37.651914;CC;CC;;30.00;0.00;;52.6;-87.77;13.37;1;1429.5;V;4008.67;171.38;-2.39;351.38;2.39;0.0;0.0;117.8;NLOS;20.00
15;128.567874;37.687579;NODE02;New;RE#;1.000000;30.00;0.00;;2;128.650085;37.716153;MU01;MU;;30.00;0.00;;23.4;-116.95;26.41;1;1429.5;V;7917.30;66.61;2.47;246.61;-2.47;0.0;0.0;146.9;NLOS;20.00
15;128.567874;37.687579;NODE02;New;RE#;1.000000;30.00;0.00;;3;128.679764;37.675137;MU02;MU;;30.00;0.00;;23.2;-117.12;33.23;1;1429.5;V;9962.87;98.20;0.87;278.20;-0.87;0.0;0.0;147.1;NLOS;20.00
15;128.567874;37.687579;NODE02;New;RE#;1.000000;30.00;0.00;;6;128.487701;37.635163;MU05;MU;;30.00;0.00;;0.7;-139.65;30.54;1;1429.5;V;9155.30;230.85;-0.21;50.85;0.21;0.0;0.0;169.7;NLOS;20.00
15;128.567874;37.687579;NODE02;New;RE#;1.000000;30.00;0.00;;9;128.555313;37.702134;MU08;MU;;30.00;0.00;;69.0;-71.37;6.53;1;1429.5;V;1959.14;325.82;1.81;145.82;-1.81;0.0;0.0;101.4;LOS;20.00
15;128.567874;37.687579;NODE02;New;RE#;1.000000;30.00;0.00;;10;128.521622;37.718586;MU09;MU;;30.00;0.00;;60.2;-80.10;17.87;1;1429.5;V;5357.20;310.44;5.29;130.44;-5.29;0.0;0.0;110.1;LOS;20.00
15;128.567874;37.687579;NODE02;New;RE#;1.000000;30.00;0.00;;11;128.519592;37.751747;MU10;MU;;30.00;0.00;;-6.7;-147.06;27.69;1;1429.5;V;8302.10;329.42;2.55;149.42;-2.55;0.0;0.0;177.1;NLOS;20.00
15;128.567874;37.687579;NODE02;New;RE#;1.000000;30.00;0.00;;12;128.589874;37.605636;MU11;MU;;30.00;0.00;;14.1;-126.25;31.01;1;1429.5;V;9296.30;168.21;0.22;348.21;-0.22;0.0;0.0;156.3;NLOS;20.00
15;128.567874;37.687579;NODE02;New;RE#;1.000000;30.00;0.00;;14;128.508987;37.673828;NODE01;New;RE#;30.00;0.00;;60.1;-80.21;18.09;1;1429.5;V;5424.54;253.91;3.89;73.91;-3.89;0.0;0.0;110.2;LOS;20.00
