From Tx #;Long;Lat;Callsign;Address;NetID;Rad. Power (W);Height (m);Azimuth (deg);Antenna;To Rx #;Long;Lat;Callsign;Address;NetID;Height (m);Azimuth (deg);Antenna;FSR dBuV/m;Pr dBm; ToA us;cx #;Frequency MHz;Polar;Distance m;Azimuth Tx->Rx (deg);Tilt Tx->Rx (deg);Azimuth Rx->Tx (deg);Tilt Rx->Tx (deg);Ant_Tx_atten (dB);Ant_Rx_atten (dB);Path loss (dB);Path;Resolution (m)
8;128.641762;37.700265;NODE02;New;RE#;1.000000;30.00;0.00;;4;128.731506;37.665173;MU03;MU;;30.00;0.00;;55.9;-84.44;29.43;1;1429.5;V;8822.62;116.39;-1.62;296.39;1.62;0.0;0.0;114.4;LOS;20.00
8;128.641762;37.700265;NODE02;New;RE#;1.000000;30.00;0.00;;5;128.703690;37.703319;MU04;MU;;30.00;0.00;;60.0;-80.29;18.26;1;1429.5;V;5475.25;86.65;-2.66;266.65;2.66;0.0;0.0;110.3;LOS;20.00
8;128.641762;37.700265;NODE02;New;RE#;1.000000;30.00;0.00;;7;128.641535;37.700264;NODE01;New;RE#;30.00;0.00;;108.7;-31.59;0.07;1;1429.5;V;20.10;270.00;-5.71;90.00;5.71;0.0;0.0;61.6;LOS;20.00
8;128.641762;37.700265;NODE02;New;RE#;1.000000;30.00;0.00;;9;128.641082;37.700082;NODE03;New;RE#;30.00;0.00;;98.8;-41.56;0.21;1;1429.5;V;63.37;251.57;-3.62;71.57;3.62;0.0;0.0;71.6;LOS;20.00
8;128.641762;37.700265;NODE02;New;RE#;1.000000;30.00;0.00;;10;128.641309;37.700083;NODE04;New;RE#;30.00;0.00;;101.8;-38.53;0.15;1;1429.5;V;44.72;243.43;-0.00;63.43;0.00;0.0;0.0;68.5;LOS;20.00
9;128.641082;37.700082;NODE03;New;RE#;1.000000;30.00;0.00;;1;128.574875;37.651914;CC;CC;;30.00;0.00;;34.7;-105.63;26.46;1;1429.5;V;7932.85;227.77;-3.88;47.77;3.88;0.0;0.0;135.6;NLOS;20.00
9;128.641082;37.700082;NODE03;New;RE#;1.000000;30.00;0.00;;2;128.650085;37.716153;MU01;MU;;30.00;0.00;;69.0;-71.33;6.51;1;1429.5;V;1951.64;24.20;-0.65;204.20;0.65;0.0;0.0;101.3;LOS;20.00
9;128.641082;37.700082;NODE03;New;RE#;1.000000;30.00;0.00;;3;128.679764;37.675137;MU02;MU;;30.00;0.00;;42.4;-97.90;14.67;1;1429.5;V;4396.93;129.27;-2.75;309.27;2.75;0.0;0.0;127.9;NLOS;20.00
9;128.641082;37.700082;NODE03;New;RE#;1.000000;30.00;0.00;;4;128.731506;37.665173;MU03;MU;;30.00;0.00;;55.8;-84.48;29.58;1;1429.5;V;8867.46;116.10;-1.59;296.10;1.59;0.0;0.0;114.5;LOS;20.00
9;128.641082;37.700082;NODE03;New;RE#;1.000000;30.00;0.00;;5;128.703690;37.703319;MU04;MU;;30.00;0.00;;59.9;-80.39;18.47;1;1429.5;V;5536.10;86.48;-2.59;266.48;2.59;0.0;0.0;110.4;LOS;20.00
9;128.641082;37.700082;NODE03;New;RE#;1.000000;30.00;0.00;;7;128.641535;37.700264;NODE01;New;RE#;30.00;0.00;;101.8;-38.54;0.15;1;1429.5;V;44.77;63.43;2.56;243.43;-2.56;0.0;0.0;68.5;LOS;20.00
9;128.641082;37.700082;NODE03;New;RE#;1.000000;30.00;0.00;;8;128.641762;37.700265;NODE02;New;RE#;30.00;0.00;;98.8;-41.56;0.21;1;1429.5;V;63.37;71.57;3.62;251.57;-3.62;0.0;0.0;71.6;LOS;20.00
9;128.641082;37.700082;NODE03;New;RE#;1.000000;30.00;0.00;;10;128.641309;37.700083;NODE04;New;RE#;30.00;0.00;;108.6;-31.72;0.07;1;1429.5;V;20.40;90.00;11.31;270.00;-11.31;0.0;0.0;61.7;LOS;20.00
10;128.641309;37.700083;NODE04;New;RE#;1.000000;30.00;0.00;;1;128.574875;37.651914;CC;CC;;30.00;0.00;;35.7;-104.59;26.51;1;1429.5;V;7947.90;227.86;-3.90;47.86;3.90;0.0;0.0;134.6;NLOS;20.00
10;128.641309;37.700083;NODE04;New;RE#;1.000000;30.00;0.00;;2;128.650085;37.716153;MU01;MU;;30.00;0.00;;69.0;-71.30;6.48;1;1429.5;V;1943.58;23.66;-0.77;203.66;0.77;0.0;0.0;101.3;LOS;20.00
10;128.641309;37.700083;NODE04;New;RE#;1.000000;30.00;0.00;;3;128.679764;37.675137;MU02;MU;;30.00;0.00;;62.0;-78.36;14.62;1;1429.5;V;4381.68;129.44;-2.81;309.44;2.81;0.0;0.0;108.4;LOS;20.00
10;128.641309;37.700083;NODE04;New;RE#;1.000000;30.00;0.00;;4;128.731506;37.665173;MU03;MU;;30.00;0.00;;55.9;-84.46;29.52;1;1429.5;V;8849.63;116.16;-1.62;296.16;1.62;0.0;0.0;114.5;LOS;20.00
10;128.641309;37.700083;NODE04;New;RE#;1.000000;30.00;0.00;;5;128.703690;37.703319;MU04;MU;;30.00;0.00;;60.0;-80.36;18.40;1;1429.5;V;5516.34;86.46;-2.64;266.46;2.64;0.0;0.0;110.4;LOS;20.00
10;128.641309;37.700083;NODE04;New;RE#;1.000000;30.00;0.00;;7;128.641535;37.700264;NODE01;New;RE#;30.00;0.00;;105.7;-34.58;0.09;1;1429.5;V;28.35;45.00;-4.04;225.00;4.04;0.0;0.0;64.6;LOS;20.00
10;128.641309;37.700083;NODE04;New;RE#;1.000000;30.00;0.00;;8;128.641762;37.700265;NODE02;New;RE#;30.00;0.00;;101.8;-38.53;0.15;1;1429.5;V;44.72;63.43;-0.00;243.43;0.00;0.0;0.0;68.5;LOS;20.00
10;128.641309;37.700083;NODE04;New;RE#;1.000000;30.00;0.00;;9;128.641082;37.700082;NODE03;New;RE#;30.00;0.00;;108.6;-31.72;0.07;1;1429.5;V;20.40;270.00;-11.31;90.00;11.31;0.0;0.0;61.7;LOS;20.00
